,Area,I1,I2,I3,I4,I5,I6,Class
1478,2.01494034979,0.793864542354,4.40826991443,4.17899724848,7.33550224726,13.8238247538,9.9629922854,1
1176,1.79588001734,0.557244766913,1.48927977921,2.02142396553,2.32329250118,4.49678628212,3.12479840327,1
852,2.08990511144,0.78360622788,3.72506136694,3.43355894003,5.77335120608,11.0632540791,7.95341009988,0
614,1.85733249643,0.642076151339,1.7891028776,2.49691466039,2.94914098826,5.72833185746,3.89766736555,0
615,2.89153745767,0.699852847893,2.4038451355,4.08119323158,3.89757652463,7.95581349749,5.61248472972,0
1480,2.10551018477,0.728270024077,2.07586736905,4.3887680115,5.64739144819,10.7257614322,6.87174121079,1
181,3.40628463792,0.551633556859,1.33882828808,3.43594600563,4.11580327539,7.99951240552,5.08441063608,0
742,2.8051609016,0.788429359302,3.59891441264,3.6959468743,6.00031599988,11.1457790506,8.45170655626,0
1469,2.00860017176,0.767937757568,2.47886501968,4.02617320586,5.52080585319,10.4427015401,6.93727175214,1
496,2.61542395289,0.785069917803,2.86481321115,4.92909322538,6.67180649447,12.4806025586,8.13638119122,0
278,1.72835378202,0.58294013559,1.53261243652,2.42116212154,3.3615224286,6.40238463987,4.2950229026,0
1339,1.91115760874,0.773000330959,2.56459765309,4.38101100761,5.74740168282,10.8681584955,7.14496957205,1
536,2.40654018043,0.794861309878,4.06203947006,5.37254194317,7.31617981952,13.6905597772,9.74083323937,0
348,3.05095945977,0.775666908492,2.56769291335,5.55244442345,7.280459403,14.3965650641,9.14711960016,0
88,2.75587485567,0.630033252719,1.54610310734,4.33408859635,5.24023381426,10.8915248199,6.34598587917,0
1288,1.81291335664,0.719597146988,2.05570512714,3.25055641094,4.41539351418,8.38221197396,5.84957040446,1
1211,1.83250891271,0.696161336439,1.90832112713,3.35469336884,4.09244772789,7.87190958484,5.19500376188,1
1468,1.76715586608,0.662675328338,1.81608011449,2.6963724307,3.55908320844,6.70144522523,4.48054259146,1
1026,1.94939000664,0.660088071492,1.73863805123,2.93801200207,4.10844775539,7.93539116676,5.0950315655,0
1490,1.74036268949,0.494289116711,1.57787614058,1.9915163047,2.55023688137,5.01360716755,3.41031537586,1
1089,1.84509804001,0.767422855645,2.65956412269,3.54166778303,5.64598845969,10.2455290408,6.98052564899,0
1440,2.11226976842,0.789612574073,4.45346315168,4.21817469083,6.10209762601,11.2953725348,8.42210231397,1
992,2.05499586153,0.766835643672,2.64207989233,4.43812737351,5.73508118663,10.8352350871,7.65820302894,0
256,2.18326984368,0.563740486802,1.35028186262,2.58478283219,3.64751115005,6.76953652932,4.32449200839,0
770,2.12710479836,0.73533452244,2.35484124549,3.40611218717,4.57997377557,8.74109668468,5.94986316574,0
376,2.59549622183,0.791592204465,3.66854921289,4.56576160004,6.68697403109,12.3282206838,8.55017213969,0
921,2.91566360351,0.779660228727,2.66941405341,5.5653037178,7.08423981405,13.4202177655,8.42416965387,0
515,2.51454775266,0.715941646695,2.44435832313,2.75258544266,3.73537253878,8.37822668854,5.79817699515,0
847,2.59383966108,0.743531040203,4.35997971922,3.01457920255,4.01468754729,8.50511143229,7.05069860938,0
609,2.9496339238,0.696192758089,2.28917857001,3.47005758457,4.07231658383,7.93243541434,5.32441653856,0
922,2.00216606176,0.766044278696,2.74147264988,3.33121838976,5.15080116831,9.86374389169,6.69892640548,0
264,2.45636603313,0.750372822212,2.64667656156,3.20472945825,3.93733694577,7.51356536734,5.27788974087,0
733,2.69460519893,0.557942828951,2.22019029949,2.54045207413,2.56189738987,5.16966244851,3.68629293614,0
1132,2.36642295723,0.790304843304,3.38085871266,4.29313001177,6.0391330078,11.2797838155,7.77727146212,0
1285,2.02118929907,0.751819332461,2.2625258099,4.13124212506,5.37756327513,10.8100897806,7.02446588642,1
1388,1.73639650228,0.759802398789,2.57554281292,3.44831485181,4.97182034847,9.53548762639,6.36906647655,1
607,2.19728055813,0.79446691999,4.0771124895,5.40044761441,7.31317645083,13.6981908251,11.8372245435,0
543,2.03542973818,0.782991440788,2.88017882662,4.9404194254,6.8122791707,12.8786308383,8.25269166593,0
1209,2.24054924828,0.784110476062,2.81392674326,5.22424961421,6.89557223935,13.0314829302,8.43326844052,1
1313,1.73639650228,0.130620826638,0.325551903677,1.94545213163,2.05622675368,4.05729273285,2.2836325954,1
573,2.57054293988,0.749956452,2.26872419777,4.21163660867,5.68583904515,10.6393092374,6.82020142025,0
247,1.77085201164,0.792513061016,3.73697521032,5.59259302525,7.98327484694,14.7715266965,10.1956459045,0
322,2.62736585659,0.442326876211,1.52844598516,2.2515796034,2.32449092168,4.6968019061,3.32252736582,0
939,2.73878055848,0.689140407231,1.97600614602,3.48474657098,4.0396044332,8.10820993375,5.43581743972,0
1066,2.32633586093,0.79545419546,4.31015040891,4.65412452042,7.06624956843,12.9612855301,9.56226994234,0
524,2.10890312767,0.443303663925,1.16943908891,1.66068361182,2.57954278663,4.95947364284,3.25793341379,0
491,2.18469143082,0.709003207108,2.22834544906,3.08285251698,4.45125317828,8.549002333,6.09869994153,0
72,2.68214507637,0.74509052985,2.2753961021,3.28620710876,4.52952282075,9.50593047379,6.82056958448,0
705,2.17609125906,0.785414394836,3.0875551286,4.79697575751,7.82824759129,14.1638055559,9.56815548664,0
602,2.5211380837,0.7506414356,2.70782917737,3.12015787192,4.50770260426,8.32163391982,5.96098536862,0
309,2.68439647842,0.59462772116,2.00942343639,2.13580692846,2.88361598474,5.50580978772,3.97168445702,0
1419,2.26363606859,0.717934648024,1.97338353341,4.56489089366,5.53928732298,10.7041038347,6.67160466473,1
430,1.92685670895,0.487618793272,1.20914659237,2.25603325695,3.23255332416,5.9999410174,3.86617355905,0
388,2.27067883614,0.795810693341,3.97057344808,5.32169062288,8.12686962716,15.2421259097,10.3610755142,0
1442,1.79588001734,0.383918337217,0.960611334046,1.77601317199,2.17741381705,4.15487252324,2.66225256365,1
182,2.04336227802,0.79475293173,4.09962186174,4.76458873526,7.46208146289,13.9432589317,9.78228412502,0
66,2.67669360962,0.784449990229,2.83642474257,5.13368890757,6.79803803297,12.8038811728,8.30179324241,0
1328,2.03941411918,0.763554658379,2.45394794211,3.80222994533,5.19069086831,10.0012993568,6.74040259326,1
730,2.58771096502,0.698883537923,2.2131427252,2.8228709431,3.33054711057,6.50663490163,4.48034589564,0
1471,2.3242824553,0.390697354844,1.12215893636,4.63662788593,3.08983750067,6.98538308795,3.65116790092,1
808,2.35506820635,0.556220079247,1.59442087863,2.02519721031,2.66157049713,6.22619653129,4.11031545241,0
456,1.86332286012,0.752744661958,2.31181034757,3.74386353508,5.24532185449,9.81961062191,6.497621153,0
109,2.74075732331,0.779468169195,2.67119695372,4.52967501977,6.0838840903,11.3938292076,7.42403719981,0
1296,2.21879799811,0.579699262192,1.38516508287,3.46062995715,3.96142312714,7.67593573249,4.72105110512,1
826,2.72015930341,0.761645738755,2.35462017134,4.64006951611,5.96072106162,11.4775240618,7.55526018797,0
798,2.33142729652,0.752371705477,2.84832741472,4.92527654008,4.69634598083,9.59911856107,6.34700996823,0
722,2.59769518593,0.445523632038,1.5509317815,2.40417932959,2.06617768277,4.30178241321,2.84339336083,0
622,2.97220283838,0.746305017211,2.17793413113,4.59747793941,5.95854085823,11.781479373,7.91573833027,0
1521,3.10991586302,0.665775986036,2.19067832923,2.52300577347,4.86042312464,9.92387344156,5.9585021264,1
494,2.86421433046,0.741302836664,2.12864987277,5.08779855289,6.08807057702,11.7224686771,7.21648872163,0
600,2.43296929087,0.696126893781,3.73921224939,3.05601613975,3.67890229953,7.10812499636,5.57296358376,0
1366,1.73239375982,0.570521611439,1.35906959585,2.74461386438,3.03480716845,5.92460178865,3.71434507736,1
1183,3.01807606365,0.424513583445,1.6666106954,1.62749454999,1.89003461604,3.89246322526,2.85859085255,1
346,2.8767949762,0.72817345396,2.02581018298,4.4789258013,5.48036599628,10.4616831629,6.49687543579,0
1002,3.04198450149,0.782954106298,2.79790903353,4.23137864567,6.0529964643,11.5948800634,7.84468909799,0
732,2.44326298746,0.718354073399,2.14285317306,3.63334377017,4.01676420721,8.00599701372,5.21370522961,0
1271,1.74429298312,0.780744382315,2.77647675931,4.33731518177,6.25100765591,12.1308718567,8.02962897402,1
1061,1.88649072517,0.655292484157,2.01347748085,2.44767466369,3.37763950629,6.2910325831,4.38448062105,0
1266,1.81954393554,0.739700833328,2.13450766855,4.4419388047,5.63277666906,10.6893004307,6.72213656037,1
1542,2.10037054512,0.776797785259,2.71399849381,4.79113270339,6.02566984176,11.5560545909,7.42252253329,1
1031,2.10037054512,0.789991558412,3.89821629794,4.19934955072,6.79381046342,12.3050310147,10.0905485881,0
1320,1.80955971464,0.654268230346,1.66641112955,4.28711775127,5.50802431825,10.4352620171,6.35061610456,1
1142,2.84073323461,0.710467789028,1.90597785068,4.35191903769,5.26423685225,10.1342521857,6.35094026266,0
1218,1.86332286012,0.734402148191,2.62157863285,3.60464119607,4.16182543946,8.16185828348,6.22656726731,1
997,2.95351808144,0.766514306195,2.47142403869,3.92565521025,5.39444597829,10.4425647833,7.16394889739,0
1435,2.00860017176,0.777656073032,2.68988146795,4.14074465412,5.68968158367,10.7324551228,7.21614312112,1
633,2.91698004732,0.755805076491,2.27086471703,4.87658012699,6.23694847734,12.4222526967,8.82014181601,0
1161,3.41846702095,0.424941985248,1.03945823182,1.62950536535,1.98560615701,3.80361639403,2.57221065743,0
190,2.74702317745,0.435114356961,1.68800354401,2.34138455529,2.22145371971,4.50543650105,3.08151144766,0
1117,3.1303337685,0.440870840578,1.10515497268,2.59902676336,3.62287042301,7.16011470164,4.40883859655,0
796,2.35121634534,0.699119984422,2.16553273249,2.76152966371,3.62773810332,7.61457132247,5.55515628092,0
807,2.03542973818,0.739725925571,2.59252346069,2.9027623813,4.96429369459,8.96909317471,6.37162352168,0
864,2.77597433113,0.785391665791,2.84442751397,5.28061104356,7.24613403273,14.1148677541,9.19858903686,0
1208,2.37566361396,0.656590695458,2.04494919792,2.67110271324,3.64277623371,7.34681184019,5.08505259114,1
891,2.83314711191,0.754968180389,2.27062173493,5.05909878982,6.47810598884,12.6040125774,7.8585107419,0
1139,2.2821687783,0.790280726588,3.25476245989,4.4990284909,6.44097452474,12.3273112882,8.54953241093,0
679,2.21748394421,0.786351119427,2.99547544635,4.3147079958,6.44908350521,11.909900779,8.02054470927,0
111,2.8785217955,0.507900775836,1.32802719015,2.54576434507,2.65824267783,5.2607931638,3.33547858139,0
1444,2.37839790095,0.744115556143,2.19868674691,3.70905109351,5.20438604931,9.833742257,6.43404155951,1
777,2.70543604659,0.731891166879,2.44300007107,3.56100904072,4.08098787769,8.21912546835,5.43741098418,0
1264,1.90036712866,0.531706760716,1.24519902611,2.85813966433,3.75149162803,7.91050817302,5.05794294867,1
630,2.05499586153,0.497676436168,1.15067880952,2.61228459345,3.07691938526,5.95467600509,3.7919454563,0
1029,2.84757265914,0.786760284385,2.90262198228,4.71638914557,6.5917864042,12.9116575952,9.06870289344,0
471,2.64836001098,0.760471329384,2.36363734014,3.98370130285,5.42229261805,10.5143449604,7.11643228608,0
914,2.75549372842,0.732663727869,2.6704525171,3.12695837061,4.02423451466,7.64593376017,5.40274437276,0
514,2.1105897103,0.528962046383,1.60326131029,1.86876220163,2.62139559128,5.49611662483,3.76847460966,0
244,2.63898815934,0.778254124863,2.75157529555,3.93103294494,6.13036997953,11.1690797127,7.60068461279,0
17,3.11008442289,0.513601335512,1.22133341403,2.30730238191,2.58488578517,5.03190451625,3.20724753006,0
761,3.05403821068,0.502404651789,1.22679399205,1.99937401912,2.36928518941,4.5627211109,3.0560391358,0
991,2.87592898492,0.785546463677,2.88271010681,4.4961762831,6.40754974398,12.4234419016,8.74878534218,0
1539,2.12710479836,0.712878491853,3.53318036625,2.88572040289,3.81342974426,7.6318317491,5.90232490599,1
1386,1.86332286012,0.785263638161,2.958380931,4.43435420325,6.33296710904,12.5411986481,9.01752241,1
682,1.92685670895,0.777535744573,2.91761634043,3.82972934342,5.72681550253,10.5428867529,7.18635434619,0
1172,1.75966784469,0.782757138402,2.86759148563,4.2753153808,6.30887509657,12.4403175999,8.75277947778,1
1373,2.06069784035,0.584116178048,1.4688590685,3.93948589975,4.22477525085,8.57703103308,5.51273852164,1
592,2.71180722904,0.732860508956,2.07054802519,4.11396786982,5.25793343341,10.4907237185,8.77900353783,0
1018,1.81624129999,0.581299463943,1.42188673055,2.72207400008,3.2814984102,6.34061484627,4.12575638669,0
1326,1.7075701761,0.498346487021,1.73938497648,2.19689993954,3.52446710766,6.38802310857,4.94289336678,1
1190,2.08098704691,0.792676142144,3.90406774866,5.09986292831,7.74197776307,14.1982600359,9.6975499393,1
421,1.98452731334,0.725804965028,2.14068500093,3.16039004809,4.3722888828,8.4835133426,5.66940600624,0
285,1.98000337158,0.769872722534,2.59149655728,4.17687407256,5.43167332015,10.2365529022,6.72743633952,0
999,2.05690485134,0.558841079932,1.50630990997,2.09461683982,2.72065176087,5.12828919888,3.48468847165,0
140,2.71391035413,0.752841824587,2.34666651065,3.70551628533,4.88363812097,9.42271432742,6.25057240158,0
242,3.10088725485,0.727293646269,2.04816841627,4.56388802298,5.05887146192,9.90004851533,6.08578848553,0
354,1.97772360529,0.791833506723,3.64686883148,4.16351940483,6.40226299823,11.7070696701,8.22585037677,0
737,2.49276038903,0.747944172791,2.31957858404,3.92429875116,5.33570967029,9.97234539354,6.49715036819,0
552,2.59383966108,0.776157153218,2.6375937283,4.22058568396,5.73278162939,10.8240416691,7.24493825189,0
1396,2.0170333393,0.665841994645,1.8930015862,2.76797500618,3.54021262748,6.70789069077,4.65096836201,1
1311,1.90308998699,0.764412515159,2.4896191457,3.78087331349,5.31843551662,10.0006458242,6.67292011449,1
1224,1.85733249643,0.481641643896,1.33637992669,1.98325963554,2.78972626694,5.20846558393,3.53999414326,1
1065,3.1049989493,0.781395429702,2.70096555794,5.26836440822,6.91950741756,13.0608458536,8.33267217468,0
1044,1.96614173274,0.555582737831,1.35671398263,3.06311953871,3.21976623767,6.36865647478,3.90333489481,0
685,2.31910605931,0.694442171411,2.13842778994,2.57148560962,3.22877265995,6.13187321081,4.3004714852,0
13,2.03941411918,0.780883555787,2.89321658382,3.85920218392,5.67661920125,10.6876671199,7.42914747337,0
11,2.58206336291,0.588761750644,2.50977361548,2.95570465706,2.69375645023,5.58790283431,4.09703430212,0
22,2.14301480025,0.793078344513,4.21162016428,4.2027591687,6.93464621645,12.5033491429,9.17293158599,0
477,2.20817252667,0.652456687334,1.77978458201,3.03098283827,3.64939008119,7.04982756949,4.58446854093,0
429,1.95664857921,0.712615501823,2.03436449109,3.65011301046,4.71883577044,8.90331547109,5.95966051017,0
1157,2.84509804001,0.509402946359,1.77029338577,2.65006112414,2.61161867005,5.56506112079,3.62572518046,0
1099,2.77633790962,0.712152345446,1.91641938426,4.45282109248,5.40715038739,10.4407003967,6.55333542657,0
566,2.94349451591,0.770928120459,2.57890119119,4.99943780471,5.69935269704,11.5835575219,7.13217775799,0
461,3.10907208098,0.780138011783,2.6651444693,6.0589985168,7.7668825983,14.9273071518,9.4241122868,0
1501,1.99122607569,0.698009139756,2.02211651403,2.88765775252,3.94364757032,7.75263084995,5.16700357446,1
1446,1.69897000434,0.522188604848,1.19919789288,3.58932107485,4.48227216034,10.5082206324,5.7225029165,1
1327,2.09691001301,0.785012493681,3.47466552736,3.55923541885,5.86027159068,10.6109796998,7.80428758544,1
259,2.78816837114,0.789262715924,3.0082248296,5.41014847918,7.32057885571,13.6921642908,8.82660020976,0
1121,2.95999483833,0.532723373282,1.96450811241,2.93780411955,2.89534257843,6.03195832792,4.45494068295,0
966,2.97451169274,0.773383982888,2.54449372999,4.51531229698,6.17200987349,11.5552709448,7.4839116206,0
128,2.65369479532,0.472150952001,1.13253642329,3.12249666381,3.70108161287,7.45420575487,5.53849481913,0
27,1.99782308075,0.783952812812,2.85902300792,4.54360352175,6.31778675094,11.7669399884,7.76153796952,0
1188,1.93701610746,0.547301360488,1.38225573141,2.70262647128,3.84080866502,7.38879705313,4.64093448326,1
906,3.24079877112,0.504715716075,1.23762703727,2.27808830559,2.83064384347,5.42777068326,3.57991341282,0
141,2.27989498001,0.770328443824,2.49113017304,4.73513152869,6.26340347641,12.0794149375,7.86230927719,0
1391,2.0,0.754200433441,2.31715431321,4.12259640102,5.46192298378,10.3591158588,6.69730337671,1
590,2.48925516837,0.66826859375,2.87277676642,3.07943296029,5.04988228295,9.97335238038,6.53987634583,0
154,2.72386596444,0.660802301907,1.81730250889,2.70336962621,3.18009478187,6.18273146199,4.21805943769,0
699,2.8372727025,0.73356782012,2.17826074614,4.35928543861,4.69062989694,9.29904976267,5.85026103268,0
257,2.96661098668,0.652380509829,2.21630936561,3.62847260528,3.27700704232,6.80835252473,4.58313975001,0
752,2.16136800223,0.681833221835,2.16306611351,2.50373463826,3.95926620899,7.20156078859,5.04133282616,0
191,2.60530504614,0.433528681717,1.58462699342,1.78489336593,2.16330695449,4.45941837345,3.66404236498,0
251,3.27300127206,0.722960431931,2.62112226006,3.84160162313,4.12326990248,8.31251583416,5.78863014894,0
790,2.31069331234,0.640379084561,1.65406251153,2.61870869354,3.72438874768,7.15325926222,4.70660936136,0
125,3.11793383504,0.784583028585,2.80720495906,4.90135679715,6.64477325916,12.5386837042,8.19428748379,0
218,2.02734960777,0.79072765068,3.98136723847,4.23062869405,6.41929629246,12.4995623031,8.99666289032,0
862,2.54715912133,0.792950468868,3.82870733039,4.5338731785,7.00472326545,12.8152083087,8.94216063758,0
355,1.89209460269,0.773155972755,3.93406384588,3.35619383789,5.48104950008,9.91071729907,7.59997799742,0
6,2.51454775266,0.779019214824,2.66089454336,6.12235848466,7.51742530669,14.6727983202,9.20686073012,0
281,2.73479982959,0.787178641917,2.91553437066,5.30301964186,7.11956342182,13.4583856122,8.70580463455,0
133,1.9934362305,0.400835338908,1.25820145489,1.63256210069,2.06592843247,3.93648730513,2.81444933007,0
321,2.56878821232,0.687046254958,2.1818716814,3.35054205147,3.47337551888,6.99787174494,4.69716040705,0
907,2.42651126136,0.796239681362,4.76498798128,4.70075325203,8.51317238346,15.2464733165,11.2552811751,0
900,2.84818911699,0.792388351524,3.25362577265,4.84933282203,7.04194439541,12.9876000547,8.69748900793,0
1249,1.8228216453,0.769501928592,2.48846268091,5.08514897846,6.34035754247,12.3363591211,8.15993419173,1
1128,2.95036485438,0.782034919727,2.75409431918,4.3804063908,6.15177981304,12.911451784,8.31342469854,0
325,2.02530586526,0.417299829999,1.37274015317,1.76682899878,2.0388215039,3.97664655836,2.99058932818,0
459,1.91115760874,0.736665134045,3.76206943857,2.8492277751,3.90176910351,7.40663943047,5.92827426592,0
1512,1.93196611473,0.748393190842,2.34554191592,3.26484907771,4.65521207482,9.36038832253,6.62311288903,1
4,2.99387691494,0.767770653549,2.45326465236,4.11314135554,5.65432111395,11.3450656756,7.98931349304,0
112,2.92012332629,0.737186168006,2.14889505086,3.82774303915,5.30193186763,10.3804721035,8.54991372791,0
315,3.25815819334,0.49697601667,1.24451000701,2.00979067334,2.47296246739,4.72642883418,3.14329928254,0
773,2.53655844257,0.795574364427,4.37133179408,4.70968782691,7.85642280186,14.3437464453,10.1722080093,0
539,2.84354421195,0.78727525999,2.95825968424,4.40878161585,6.16583563785,11.4732262187,7.68995512422,0
365,2.53466057583,0.772258898014,2.78556046916,4.60214243687,4.99251718455,9.88643697208,6.39382806965,0
228,2.57229060615,0.785135038737,3.09991525382,3.84351502647,5.62514267694,10.7799836528,7.43950823733,0
771,3.49491950324,0.435616473751,1.04260674788,2.30295053128,2.61610275268,5.08372513146,3.23278218814,0
197,3.05057307676,0.402273428267,1.30208578277,1.91757398527,1.80935815926,3.67289873779,2.46449320632,0
248,3.04883008653,0.675436007982,2.07767837883,3.55637160906,3.92005135479,9.01785054799,6.39522506516,0
933,1.7075701761,0.653871899169,1.70160917034,2.85146010464,3.75695618725,7.20198770505,4.89192791078,0
1116,2.72875947517,0.733179225395,2.26366910812,3.83013860475,4.53184764279,9.96676820311,7.58025052177,0
510,2.75777549101,0.791762495133,4.05638031534,4.64884495816,6.246785184,11.7427844139,8.43491159185,0
223,2.89542254604,0.758006442862,2.31321048468,4.73992166991,5.78618708725,11.0492634289,6.95582045121,0
986,2.79448804666,0.746245450696,2.18920735189,4.36834698592,5.8442910301,10.9629968408,6.94797883823,0
659,2.79830528202,0.456924435815,1.14019308108,2.1941143858,3.17228610537,6.41680289378,3.99640203812,0
1263,2.74896286126,0.773851968825,3.14723396718,3.66274528731,5.26700927567,10.3973638371,6.8627421102,1
174,3.02816441942,0.781654743239,2.71482490347,4.85390248568,6.52615729789,12.2411030612,7.92037616473,0
113,3.01556930643,0.783078864621,2.75202990829,5.06662324504,6.86886203169,14.1130515611,9.05087795027,0
1364,3.22659990521,0.612260061572,2.48995848558,2.7884099325,3.10957436045,6.28378941292,4.65412193536,1
859,2.87621784059,0.782991465248,2.81311166692,5.16094962124,6.65036877124,12.9752781687,8.44504736335,0
848,3.06985302111,0.557547798237,1.42775963555,2.10843601337,2.46879803362,4.76302236987,3.2416473608,0
1406,2.33142729652,0.454075311909,1.91004775124,1.72662038414,2.83882162068,5.88794292548,3.9151845815,1
286,2.86213137931,0.748123955429,2.19847832607,5.02747436336,6.18516005077,11.798836512,7.33936404552,0
405,3.00817418401,0.782304862343,2.72979638264,5.22424723944,6.86892584096,12.9252864649,8.24486627968,0
1238,1.75204844782,0.742344561163,2.30039130803,3.42342451968,5.34162419162,10.7452233109,7.24841225544,1
1095,2.23426412438,0.674562959121,1.76804133561,3.17060541725,4.37939366936,8.15694393296,5.27504333618,0
1179,1.84509804001,0.727786339581,2.04286524277,3.87406104196,5.08923004734,9.9588688022,6.70192348098,1
1336,2.23172438333,0.754327154046,2.70999598995,3.27097281781,4.57674504607,8.50179986837,6.10605284731,1
437,3.1288837021,0.758823385884,2.3149318559,4.81580000347,6.04398714268,11.5230411044,7.32888035764,0
401,1.80277372529,0.787662673395,3.02320395711,5.83565936573,8.75723455559,16.2308384636,10.2729503468,0
574,2.51054501021,0.686534117721,3.82523579762,2.85318663823,3.30172994305,8.71726112981,5.96072143811,0
73,3.04708007282,0.60126358041,1.57150511146,2.40994711591,2.86602361105,5.50675829867,3.67249435069,0
15,2.1583624921,0.776756765302,2.69204118859,4.81787582898,6.69349120125,12.4499352046,8.04042588431,0
1462,1.96378782735,0.794918992597,4.61706118402,4.46357692709,7.79963815898,14.3594868688,10.1885249722,1
1,1.92168647548,0.793895594149,3.60594822101,4.90233421505,7.03131561902,13.0944122701,8.87671882591,0
319,2.94816836173,0.765512026423,2.41761827953,4.15678872351,5.62039298181,10.5655749625,6.91692196904,0
588,1.69897000434,0.557406315441,1.61072291996,2.11661916759,3.31714869845,6.12627397855,4.22617792537,0
1342,1.8543060418,0.788533576819,3.11683469079,5.69413869012,7.58225373478,14.3362626188,9.22038374753,1
214,2.71222866962,0.711428673676,1.91250432602,4.73059479252,5.70208950871,10.9744392828,6.76138878916,0
428,1.88366143515,0.668847176519,1.7351957036,3.4413105823,4.26060878665,8.38081329451,5.85374689383,0
10,2.22659990521,0.726109446238,2.21632571024,3.09919445643,3.94455994983,7.55197146588,5.28494704222,0
560,1.93701610746,0.757058582395,2.58656358272,3.3330895897,4.94090056017,9.82549317394,6.86761232637,0
1460,1.86033800657,0.722950439898,2.11277240803,3.10110501678,4.38237558375,8.1685429833,5.453859686,1
1282,1.7242758696,0.733461137825,2.25263454932,3.13285727861,4.65184978835,8.730127493,6.53024085417,1
1428,2.12057393121,0.771459856981,3.25478442849,3.47014675839,5.48964020403,10.1080622459,7.11816831712,1
870,2.77524625974,0.774140284771,2.55562412245,4.634332722,6.10860810895,11.4880573682,7.40467405017,0
76,2.95688845465,0.630592505113,1.54879516337,3.50671943736,4.05798820246,7.84178767701,4.84308835665,0
648,2.13672056716,0.786725147593,3.56247668109,3.86033786931,6.64243268678,12.3646553721,8.47406685447,0
1129,2.43136376416,0.793709852066,3.69242769816,4.85335839855,6.97591453369,12.9526340608,8.82978081889,0
1503,2.41664050734,0.568200069237,1.43049976249,2.55232073492,3.32939310185,6.77323038284,6.31691667438,1
1502,2.04532297879,0.633393510864,1.91158182466,2.51369413997,3.53311557266,6.56912410568,4.72701639235,1
1332,1.78532983501,0.746362492344,2.24526805407,3.85617095336,5.39957475893,10.4358376668,7.03352450524,1
329,2.92064500141,0.782398367032,2.77549235178,4.26640208712,5.88716671876,11.0551935539,7.38097566431,0
1122,2.51521130433,0.636060972556,2.16371605753,3.34051607009,3.43950582424,6.90025988792,4.58595325651,0
35,2.26126286879,0.722341583233,2.05951702583,3.77083522675,4.71577019832,10.3293481962,6.52701766698,0
110,2.75853342224,0.722882337,1.99144498941,4.42909123396,5.37483134638,10.3461199262,6.52362183536,0
896,3.07114529045,0.498007429765,1.20239847827,2.69253162726,3.36237814567,6.41498709952,4.06043410314,0
1363,2.04336227802,0.73267790609,2.08872263218,3.85268872493,5.12967741311,10.4076211247,6.78132396077,1
272,2.15533603747,0.762986042113,2.70525527368,3.27622217665,4.40726351492,8.25389566991,5.78145288107,0
1445,2.24054924828,0.412384475834,1.00696821143,2.40040561476,2.45459389756,4.88210825145,2.95985908206,1
1236,1.96614173274,0.755154878177,2.36448276377,3.74111123591,5.20654471263,9.70558384737,6.39071230091,1
1353,1.77815125038,0.786986728721,3.09769793031,4.5653146285,6.35024829006,12.1682369263,8.07539172061,1
1138,3.08742645704,0.75734561378,2.29132620826,4.7764228702,6.08164128784,11.5184200609,7.23815464783,0
145,3.18822517271,0.761901682426,2.37017310607,4.59319430624,5.53235176756,10.6022453275,6.77324984373,0
638,2.08990511144,0.526617935675,1.29229062351,2.8801191173,3.18350983358,6.22074493016,3.83570576306,0
729,2.29556709996,0.743705550336,2.48464040013,3.29486027306,4.48722518812,8.4515343083,5.86453296203,0
1001,2.01283722471,0.409838615416,1.02567540973,1.65144979517,1.95051963834,3.75662799224,2.50029883753,0
1323,2.18469143082,0.768987679026,4.47945641601,3.18233057466,5.04545382653,9.32032969337,7.47414658619,1
1204,1.70329137812,0.661376081881,1.9113065723,2.559657776,3.29006462709,6.35814849283,5.1591528855,1
620,1.89209460269,0.776404358388,3.07359796165,3.38520276327,5.52383978398,10.0663777596,7.33080622895,0
585,2.75966784469,0.764781514825,2.38759961226,4.93305304365,6.24960057333,11.8421892773,7.44555235605,0
1545,2.84198480459,0.770985030737,2.9599127527,4.67037627572,5.39280908765,10.4580951077,6.8730074206,1
697,3.01640650087,0.79279208516,3.2611847191,5.20809465506,7.56997219827,14.2040264329,9.56859119595,0
1463,2.23172438333,0.512661784427,1.17980508453,2.89761599894,3.45230634419,6.69195943578,4.26056602624,1
1222,1.9731278536,0.704660734765,2.04941974105,3.46180606997,4.50032390649,8.48196271898,5.52764260305,1
1335,2.55630250077,0.372779678604,0.925303194785,1.50707532292,1.67069809006,3.25978661189,2.13356330866,1
523,2.66791968532,0.398343262376,1.38412272595,2.85485782928,2.72541436026,5.58784756249,3.7067799499,0
1453,1.74818802701,0.231229833822,0.517033113975,1.13131041023,1.21042539745,2.38135249893,1.47530370246,1
902,2.98023069139,0.465625287474,1.10634043605,1.93409255921,2.14016699149,4.17729742253,2.69405246235,0
889,2.509874285,0.61446172015,2.71990544187,3.23368090975,2.719654743,5.72256218509,4.11140903633,0
507,3.14082218011,0.52051615891,1.4388159002,2.15918911746,2.96158598712,5.58665081073,3.88476947025,0
1239,2.00646604225,0.741215897138,2.46468273456,3.11781866097,3.86245218302,7.37095969534,5.09735808408,1
156,1.72015930341,0.699895341744,1.92284795769,3.13828745462,4.35319332371,8.13403108509,5.33723401525,0
342,3.18723861983,0.792201224063,3.97509815617,3.97742417337,6.80778529318,12.8258907304,8.87675396434,0
